date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:36	2697/2697	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2226a0e4f50448b7e99441755779d7be81%22	https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/psychopathology/depression/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/)
17:48:37	149423/149423	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:37%20GMT	https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/psychopathology/depression/GET	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/)
17:48:38	159638/159638	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:37%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/depression/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/depression/index.html	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/)
17:48:38	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:37%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fpsychopathology%2Fdepression%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize7341.php	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/)
17:48:38	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:38%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fpsychopathology%252Fdepression%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-logincaae.php	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/depression/)
17:48:40	2730/2730	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22dbcc89ffed26dfd62819bb057336b233%22	https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/)
17:48:41	149468/149468	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:40%20GMT	https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/GET	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/)
17:48:41	159704/159704	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:40%20GMT	https://waheedpsycho.wordpress.com/2020/05/19/medical-model/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/19/medical-model/index.html	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/)
17:48:41	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:41%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fpsychopathology%2Fmedical-model%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize5692.php	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/)
17:48:42	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:42%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fpsychopathology%252Fmedical-model%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login9f2e.php	(from https://waheedpsycho.wordpress.com/category/theories/psychopathology/medical-model/)
17:48:43	2697/2697	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227c514685d340622e2fc8562d1d9aeb15%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:44	149462/149462	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:43%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:44	159610/159610	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:43%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/attachment/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/attachment/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:44	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:44%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fattachment%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizeb2c5.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:45	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:45%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fattachment%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginc78d.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:46	7154/7154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22649d9e28-1bf2%22	https://waheedpsycho.wordpress.com/wp-content/js/bilmur.min.js?i=8&m=202340	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-content/js/bilmur.min898e.js	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/attachment/)
17:48:46	2741/2741	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224dc4832bf263687b840df816e2db1591%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/)
17:48:47	149431/149431	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:46%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/)
17:48:47	159808/159808	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:46%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/concrete-stage/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/concrete-stage/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/)
17:48:47	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:47%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fconcrete-stage%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize0e6b.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/)
17:48:48	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:48%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fconcrete-stage%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login8c06.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/concrete-stage/)
17:48:50	149451/149451	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:49%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/)
17:48:50	2851/2851	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d356be5aff04818427c83dd2a800ccf4%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/)
17:48:50	160035/160035	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:50%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/formal-operational-stage/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/)
17:48:50	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:50%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fformal-operational-stage%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize2658.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/)
17:48:51	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:51%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fformal-operational-stage%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login67b2.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/formal-operational-stage/)
17:48:52	2713/2713	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226751e3c8119aca5ab97aef5ff3105643%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/)
17:48:52	149464/149464	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:52%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/)
17:48:53	159733/159733	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:52%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/ojean-piaget/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/)
17:48:53	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:53%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fjean-piaget%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customized8de.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/)
17:48:54	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:54%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fjean-piaget%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-logina672.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jean-piaget/)
17:48:55	149429/149429	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:55%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/)
17:48:55	2730/2730	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2232b82b52a4451e657c2ab831feeebafb%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/)
17:48:56	160022/160022	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:55%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/jerome-bruner/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/)
17:48:56	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:56%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fjerome-bruner%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizeb573.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/)
17:48:57	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:57%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fjerome-bruner%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login04fd.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/jerome-bruner/)
17:48:58	149464/149464	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:58%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/)
17:48:59	2708/2708	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ae391ec7a7b716773f9a763ff332f5c8%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/)
17:48:59	159679/159679	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:48:58%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/john-bowlby/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/john-bowlby/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/)
17:48:59	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:48:59%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fjohn-bowlby%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize9529.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/)
17:49:00	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:00%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fjohn-bowlby%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login57ee.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/john-bowlby/)
17:49:01	2827/2827	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a74d9b56499822674361b832bc05af4e%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/)
17:49:02	149439/149439	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:01%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/)
17:49:02	159965/159965	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:49:01%20GMT	https://waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/17/kohlberg-moral-dev/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/)
17:49:03	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:02%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Fkohlberg-moral-dev%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize2e9c.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/)
17:49:03	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:03%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Fkohlberg-moral-dev%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-logincd94.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/kohlberg-moral-dev/)
17:49:04	2730/2730	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225fa9d8a60fdaf4e5eb4edc35250243fd%22	https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/)
17:49:05	149468/149468	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:04%20GMT	https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/GET	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/)
17:49:06	159749/159749	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:49:04%20GMT	https://waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/15/lev-vygostksy/index.html	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/)
17:49:06	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:05%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fo-developmental%2Flev-vygostksy%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize3b80.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/)
17:49:06	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:06%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fo-developmental%252Flev-vygostksy%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login4e76.php	(from https://waheedpsycho.wordpress.com/category/theories/o-developmental/lev-vygostksy/)
17:49:07	1642/1642	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224dc3edc56aae9768f9433dd0211ba59a%22	https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/cognitive/attention/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/)
17:49:08	149448/149448	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:07%20GMT	https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/cognitive/attention/GET	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/)
17:49:08	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:08%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fcognitive%2Fattention%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customizedc5f.php	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/)
17:49:09	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:09%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fcognitive%252Fattention%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-loginad4f.php	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/attention/)
17:49:11	149470/149470	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:10%20GMT	https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/GET	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/GET	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/)
17:49:11	1675/1675	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2235361d03632dec5e99e6afb08b24e027%22	https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/)
17:49:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:11%20GMT	https://waheedpsycho.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fcategory%2Ftheories%2Fcognitive%2Fcognitive-dissonance%2F	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-admin/customize7b4b.php	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/)
17:49:11	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Oct%202023%2014:49:11%20GMT	https://waheedpsycho.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fwaheedpsycho.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fwaheedpsycho.wordpress.com%252Fcategory%252Ftheories%252Fcognitive%252Fcognitive-dissonance%252F&reauth=1	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/wp-login70ff.php	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-dissonance/)
17:49:13	9376/9376	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202020%2007:57:03%20GMT	https://waheedpsycho.files.wordpress.com/2020/05/1-2.jpg?w=300&h=199	C:/My%20Web%20Sites/waheed/waheedpsycho.files.wordpress.com/2020/05/1-22a50.jpg	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-psychology/)
17:49:13	24566/24566	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d28f7c319b8899a7e8b64d42d70bcc6c%22	https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-psychology/feed/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-psychology/feed/index.html	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-psychology/)
17:49:14	194700/194700	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2014:49:13%20GMT	https://waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/	C:/My%20Web%20Sites/waheed/waheedpsycho.wordpress.com/2020/05/05/cognitive-psychology/index.html	(from https://waheedpsycho.wordpress.com/category/theories/cognitive/cognitive-psychology/)
